index,SXXJ number,Container,Date,Time_UTC,Latitude,Longitude,Accuracy,Active,Reverse,Sleep,Door,Mount,Motion,GForce,Tilt,Temperature,Humidity,Light,Origin,Destination
#,[No],[No],[yyyy-MM-dd],[hh:mm:ss],[deg decimal],[deg decimal],[m],[1=yes|0=no],[1=yes|0=no],[1=yes|0=no],[1=open|0=closed],[1=not mounted|0=mounted],[1=motion|0=no motion],[g],[deg],[Celsius],[%],[Lux],[],[]
209,A,NONE,2016-08-10,12:00:14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.600,NA,NA,,
210,A,NONE,2016-08-10,13:00:14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.300,NA,NA,,
211,A,NONE,2016-08-10,14:00:14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.300,NA,NA,,
212,A,NONE,2016-08-10,14:47:56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.200,NA,NA,,
213,A,NONE,2016-08-10,15:00:14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.900,NA,NA,,
214,A,NONE,2016-08-10,15:07:40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.000,NA,NA,,
215,A,NONE,2016-08-10,15:18:15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.100,NA,NA,,
216,A,NONE,2016-08-10,15:59:25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.200,NA,NA,,
217,A,NONE,2016-08-10,16:00:12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.300,NA,NA,,
218,A,NONE,2016-08-10,16:00:14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.300,NA,NA,,
219,A,NONE,2016-08-10,16:01:51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.500,NA,NA,,
220,A,NONE,2016-08-10,17:00:14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.000,NA,NA,,
221,A,NONE,2016-08-10,18:00:14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.900,NA,NA,,
222,A,NONE,2016-08-10,19:00:14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.800,NA,NA,,
223,A,NONE,2016-08-10,20:00:14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.700,NA,NA,,
224,A,NONE,2016-08-10,21:00:14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.700,NA,NA,,
225,A,NONE,2016-08-10,21:59:25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.300,NA,NA,,
226,A,NONE,2016-08-10,22:00:16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.300,NA,NA,,
227,A,NONE,2016-08-10,23:00:16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.200,NA,NA,,
228,A,NONE,2016-08-11,00:00:16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.600,NA,NA,,
229,A,NONE,2016-08-11,01:00:16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.600,NA,NA,,
230,A,NONE,2016-08-11,02:00:16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.900,NA,NA,,
231,A,NONE,2016-08-11,03:00:16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.600,NA,NA,,
232,A,NONE,2016-08-11,03:59:26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.500,NA,NA,,
233,A,NONE,2016-08-11,04:00:15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.500,NA,NA,,
234,A,NONE,2016-08-11,04:00:16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.500,NA,NA,,
235,A,NONE,2016-08-11,04:04:11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.100,NA,NA,,
236,A,NONE,2016-08-11,04:04:26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.100,NA,NA,,
237,A,NONE,2016-08-11,05:00:16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.300,NA,NA,,
238,A,NONE,2016-08-11,06:00:16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.200,NA,NA,,
239,A,NONE,2016-08-11,07:00:16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.400,NA,NA,,
240,A,NONE,2016-08-11,08:00:16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.300,NA,NA,,
241,A,NONE,2016-08-11,09:00:16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.200,NA,NA,,
242,A,NONE,2016-08-11,09:59:25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.400,NA,NA,,
243,A,NONE,2016-08-11,10:00:17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.400,NA,NA,,
244,A,NONE,2016-08-11,11:00:17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.400,NA,NA,,
245,A,NONE,2016-08-11,12:00:17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.000,NA,NA,,
246,A,NONE,2016-08-11,13:00:17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.900,NA,NA,,
247,A,NONE,2016-08-11,14:00:17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.400,NA,NA,,
248,A,NONE,2016-08-11,15:00:17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.900,NA,NA,,
249,A,NONE,2016-08-11,15:59:25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.500,NA,NA,,
250,A,NONE,2016-08-11,16:00:17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.500,NA,NA,,
251,A,NONE,2016-08-11,16:00:19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.500,NA,NA,,
252,A,NONE,2016-08-11,17:00:19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.300,NA,NA,,
253,A,NONE,2016-08-11,18:00:19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.800,NA,NA,,
254,A,NONE,2016-08-11,19:00:19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.000,NA,NA,,
255,A,NONE,2016-08-11,20:00:19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.400,NA,NA,,
256,A,NONE,2016-08-11,21:00:19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.700,NA,NA,,
257,A,NONE,2016-08-11,22:00:08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.000,NA,NA,,
258,A,NONE,2016-08-11,22:00:19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.000,NA,NA,,
259,A,NONE,2016-08-11,23:00:19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.100,NA,NA,,
260,A,NONE,2016-08-12,00:00:19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.700,NA,NA,,
261,A,NONE,2016-08-12,01:00:19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.200,NA,NA,,
262,A,NONE,2016-08-12,02:00:19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.000,NA,NA,,
263,A,NONE,2016-08-12,03:00:19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.900,NA,NA,,
264,A,NONE,2016-08-12,03:59:33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.900,NA,NA,,
265,A,NONE,2016-08-12,04:00:17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.900,NA,NA,,
266,A,NONE,2016-08-12,04:00:19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.900,NA,NA,,
267,A,NONE,2016-08-12,05:00:19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.700,NA,NA,,
268,A,NONE,2016-08-12,06:00:19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.300,NA,NA,,
269,A,NONE,2016-08-12,07:00:19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.300,NA,NA,,
270,A,NONE,2016-08-12,08:00:19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.200,NA,NA,,
271,A,NONE,2016-08-12,09:00:19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.100,NA,NA,,
272,A,NONE,2016-08-12,09:59:31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.200,NA,NA,,
273,A,NONE,2016-08-12,10:00:21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.300,NA,NA,,
274,A,NONE,2016-08-12,11:00:21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.400,NA,NA,,
275,A,NONE,2016-08-12,12:00:21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.800,NA,NA,,
276,A,NONE,2016-08-12,13:00:21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.100,NA,NA,,
277,A,NONE,2016-08-12,14:00:21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.200,NA,NA,,
278,A,NONE,2016-08-12,15:00:21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.800,NA,NA,,
279,A,NONE,2016-08-12,15:59:31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.500,NA,NA,,
280,A,NONE,2016-08-12,16:00:19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.500,NA,NA,,
281,A,NONE,2016-08-12,16:00:21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.500,NA,NA,,
282,A,NONE,2016-08-12,16:04:28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.900,NA,NA,,
283,A,NONE,2016-08-12,17:00:21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.000,NA,NA,,
284,A,NONE,2016-08-12,18:00:21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.900,NA,NA,,
285,A,NONE,2016-08-12,19:00:21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.400,NA,NA,,
286,A,NONE,2016-08-12,20:00:21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.200,NA,NA,,
287,A,NONE,2016-08-12,21:00:21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.800,NA,NA,,
288,A,NONE,2016-08-12,21:10:59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.000,NA,NA,,
289,A,NONE,2016-08-12,21:59:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.200,NA,NA,,
290,A,NONE,2016-08-12,22:00:22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.200,NA,NA,,
291,A,NONE,2016-08-12,23:00:22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.200,NA,NA,,
292,A,NONE,2016-08-13,00:00:23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.100,NA,NA,,
293,A,NONE,2016-08-13,01:00:23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.400,NA,NA,,
294,A,NONE,2016-08-13,02:00:23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.700,NA,NA,,
295,A,NONE,2016-08-13,03:00:23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.100,NA,NA,,
296,A,NONE,2016-08-13,03:59:31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.000,NA,NA,,
297,A,NONE,2016-08-13,04:00:21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.000,NA,NA,,
298,A,NONE,2016-08-13,04:00:24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.000,NA,NA,,
299,A,NONE,2016-08-13,05:00:24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.700,NA,NA,,
300,A,NONE,2016-08-13,06:00:24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.600,NA,NA,,
301,A,NONE,2016-08-13,07:00:24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.500,NA,NA,,
302,A,NONE,2016-08-13,08:00:24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.400,NA,NA,,
303,A,NONE,2016-08-13,09:00:24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.400,NA,NA,,
304,A,NONE,2016-08-13,09:59:36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.300,NA,NA,,
305,A,NONE,2016-08-13,10:00:24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.400,NA,NA,,
306,A,NONE,2016-08-13,11:00:24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.400,NA,NA,,
307,A,NONE,2016-08-13,12:00:24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.400,NA,NA,,
308,A,NONE,2016-08-13,13:00:24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.100,NA,NA,,
309,A,NONE,2016-08-13,14:00:24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.100,NA,NA,,
310,A,NONE,2016-08-13,15:00:24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.200,NA,NA,,
311,A,NONE,2016-08-13,15:59:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.300,NA,NA,,
312,A,NONE,2016-08-13,16:00:22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.300,NA,NA,,
313,A,NONE,2016-08-13,16:00:25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.300,NA,NA,,
314,A,NONE,2016-08-13,17:00:25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.000,NA,NA,,
315,A,NONE,2016-08-13,18:00:25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.000,NA,NA,,
316,A,NONE,2016-08-13,19:00:25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.900,NA,NA,,
317,A,NONE,2016-08-13,20:00:25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.700,NA,NA,,
318,A,NONE,2016-08-13,21:00:25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.600,NA,NA,,
319,A,NONE,2016-08-13,21:59:37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.000,NA,NA,,
320,A,NONE,2016-08-13,22:00:25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.100,NA,NA,,
321,A,NONE,2016-08-13,23:00:25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.900,NA,NA,,
322,A,NONE,2016-08-14,00:00:25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.000,NA,NA,,
323,A,NONE,2016-08-14,01:00:25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.700,NA,NA,,
324,A,NONE,2016-08-14,02:00:25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.600,NA,NA,,
325,A,NONE,2016-08-14,03:00:25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.600,NA,NA,,
326,A,NONE,2016-08-14,03:59:37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.700,NA,NA,,
327,A,NONE,2016-08-14,04:00:23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.700,NA,NA,,
328,A,NONE,2016-08-14,04:00:26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.700,NA,NA,,
329,A,NONE,2016-08-14,05:00:26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.600,NA,NA,,
330,A,NONE,2016-08-14,06:00:26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.500,NA,NA,,
331,A,NONE,2016-08-14,07:00:26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.500,NA,NA,,
332,A,NONE,2016-08-14,08:00:27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.500,NA,NA,,
333,A,NONE,2016-08-14,09:00:27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.400,NA,NA,,
334,A,NONE,2016-08-14,10:00:07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.500,NA,NA,,
335,A,NONE,2016-08-14,10:00:27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.500,NA,NA,,
336,A,NONE,2016-08-14,11:00:27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.200,NA,NA,,
337,A,NONE,2016-08-14,12:00:27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.200,NA,NA,,
338,A,NONE,2016-08-14,13:00:27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.700,NA,NA,,
339,A,NONE,2016-08-14,14:00:27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.000,NA,NA,,
340,A,NONE,2016-08-14,15:00:27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.500,NA,NA,,
341,A,NONE,2016-08-14,15:59:37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.300,NA,NA,,
342,A,NONE,2016-08-14,16:00:25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.400,NA,NA,,
343,A,NONE,2016-08-14,16:00:29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.400,NA,NA,,
344,A,NONE,2016-08-14,16:02:51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.700,NA,NA,,
345,A,NONE,2016-08-14,16:03:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.900,NA,NA,,
346,A,NONE,2016-08-14,17:00:29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.400,NA,NA,,
347,A,NONE,2016-08-14,18:00:29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.600,NA,NA,,
348,A,NONE,2016-08-14,19:00:29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.800,NA,NA,,
349,A,NONE,2016-08-14,20:00:29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.400,NA,NA,,
350,A,NONE,2016-08-14,21:00:29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.200,NA,NA,,
351,A,NONE,2016-08-14,21:59:37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.800,NA,NA,,
352,A,NONE,2016-08-14,22:00:29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.800,NA,NA,,
353,A,NONE,2016-08-14,23:00:29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.000,NA,NA,,
354,A,NONE,2016-08-15,00:00:29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.600,NA,NA,,
355,A,NONE,2016-08-15,01:00:29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.400,NA,NA,,
356,A,NONE,2016-08-15,02:00:29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.800,NA,NA,,
357,A,NONE,2016-08-15,03:00:29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.600,NA,NA,,
358,A,NONE,2016-08-15,03:59:37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.300,NA,NA,,
359,A,NONE,2016-08-15,04:00:26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.300,NA,NA,,
360,A,NONE,2016-08-15,04:00:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.300,NA,NA,,
361,A,NONE,2016-08-15,04:03:16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.700,NA,NA,,
362,A,NONE,2016-08-15,05:00:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.100,NA,NA,,
363,A,NONE,2016-08-15,06:00:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.200,NA,NA,,
364,A,NONE,2016-08-15,07:00:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.900,NA,NA,,
365,A,NONE,2016-08-15,08:00:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.600,NA,NA,,
366,A,NONE,2016-08-15,09:00:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.600,NA,NA,,
367,A,NONE,2016-08-15,10:00:08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.700,NA,NA,,
368,A,NONE,2016-08-15,10:00:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.700,NA,NA,,
369,A,NONE,2016-08-15,11:00:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.800,NA,NA,,
370,A,NONE,2016-08-15,12:00:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.800,NA,NA,,
371,A,NONE,2016-08-15,13:00:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.800,NA,NA,,
372,A,NONE,2016-08-15,14:00:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.500,NA,NA,,
373,A,NONE,2016-08-15,15:00:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.500,NA,NA,,
374,A,NONE,2016-08-15,15:59:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.400,NA,NA,,
375,A,NONE,2016-08-15,16:00:27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.400,NA,NA,,
376,A,NONE,2016-08-15,16:00:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.400,NA,NA,,
377,A,NONE,2016-08-15,17:00:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.300,NA,NA,,
378,A,NONE,2016-08-15,18:00:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.300,NA,NA,,
379,A,NONE,2016-08-15,19:00:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.700,NA,NA,,
380,A,NONE,2016-08-15,20:00:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.800,NA,NA,,
381,A,NONE,2016-08-15,21:00:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.900,NA,NA,,
382,A,NONE,2016-08-15,21:59:37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.300,NA,NA,,
383,A,NONE,2016-08-15,22:00:33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.300,NA,NA,,
384,A,NONE,2016-08-15,23:00:33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.200,NA,NA,,
385,A,NONE,2016-08-16,00:00:33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.200,NA,NA,,
386,A,NONE,2016-08-16,01:00:33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.900,NA,NA,,
387,A,NONE,2016-08-16,02:00:33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.700,NA,NA,,
388,A,NONE,2016-08-16,03:00:33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.600,NA,NA,,
389,A,NONE,2016-08-16,03:59:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.400,NA,NA,,
390,A,NONE,2016-08-16,04:00:29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.400,NA,NA,,
391,A,NONE,2016-08-16,04:00:34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.400,NA,NA,,
392,A,NONE,2016-08-16,04:01:37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.400,NA,NA,,
393,A,NONE,2016-08-16,04:01:54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.500,NA,NA,,
394,A,NONE,2016-08-16,05:00:34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.100,NA,NA,,
395,A,NONE,2016-08-16,06:00:34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.100,NA,NA,,
396,A,NONE,2016-08-16,07:00:34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.700,NA,NA,,
397,A,NONE,2016-08-16,08:00:34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.500,NA,NA,,
398,A,NONE,2016-08-16,09:00:34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.200,NA,NA,,
399,A,NONE,2016-08-16,09:59:37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.700,NA,NA,,
400,A,NONE,2016-08-16,10:00:34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.700,NA,NA,,
401,A,NONE,2016-08-16,11:00:34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.000,NA,NA,,
402,A,NONE,2016-08-16,12:00:34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.000,NA,NA,,
403,A,NONE,2016-08-16,13:00:34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.000,NA,NA,,
404,A,NONE,2016-08-16,14:00:34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.400,NA,NA,,
405,A,NONE,2016-08-16,15:00:34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.200,NA,NA,,
406,A,NONE,2016-08-16,15:59:37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.700,NA,NA,,
407,A,NONE,2016-08-16,16:00:29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.700,NA,NA,,
408,A,NONE,2016-08-16,16:00:34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.700,NA,NA,,
409,A,NONE,2016-08-16,16:02:06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.000,NA,NA,,
410,A,NONE,2016-08-16,17:00:34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.300,NA,NA,,
411,A,NONE,2016-08-16,18:00:34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.400,NA,NA,,
412,A,NONE,2016-08-16,19:00:34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.300,NA,NA,,
413,A,NONE,2016-08-16,20:00:34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.700,NA,NA,,
414,A,NONE,2016-08-16,21:00:34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.000,NA,NA,,
415,A,NONE,2016-08-16,22:00:07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.200,NA,NA,,
416,A,NONE,2016-08-16,22:00:36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.200,NA,NA,,
